runKey,partyId,agent,seedIndex,axis,startTrue,endTrue,startPerceived,endPerceived,deltaTrue,deltaPerceived
ps:prudent:32,ps,prudent,32,authority,-30,-30,-30,-30,0,0
ps:prudent:32,ps,prudent,32,immigration,-24,-24,-24,-24,0,0
ps:prudent:33,ps,prudent,33,economy,-48,-46.832679999999996,-48,-44.6648,1.1673200000000037,3.3352000000000004
ps:prudent:33,ps,prudent,33,society,-52,-52,-52,-52,0,0
ps:prudent:33,ps,prudent,33,europe,48,48.7,48,50,0.7000000000000028,2
ps:prudent:33,ps,prudent,33,ecology,48,45.6305,48,41.230000000000004,-2.369500000000002,-6.769999999999996
ps:prudent:33,ps,prudent,33,authority,-30,-27.2,-30,-22,2.8000000000000007,8
ps:prudent:33,ps,prudent,33,immigration,-24,-24,-24,-24,0,0
ps:prudent:34,ps,prudent,34,economy,-48,-50.8111895,-48,-56.03197,-2.8111894999999976,-8.031970000000001
ps:prudent:34,ps,prudent,34,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:34,ps,prudent,34,europe,48,48.7,48,50,0.7000000000000028,2
ps:prudent:34,ps,prudent,34,ecology,48,45.97,48,42.2,-2.030000000000001,-5.799999999999997
ps:prudent:34,ps,prudent,34,authority,-30,-27.2,-30,-22,2.8000000000000007,8
ps:prudent:34,ps,prudent,34,immigration,-24,-24,-24,-24,0,0
ps:prudent:35,ps,prudent,35,economy,-48,-46.9735095,-48,-45.067170000000004,1.0264905000000013,2.9328299999999956
ps:prudent:35,ps,prudent,35,society,-52,-52,-52,-52,0,0
ps:prudent:35,ps,prudent,35,europe,48,48,48,48,0,0
ps:prudent:35,ps,prudent,35,ecology,48,48,48,48,0,0
ps:prudent:35,ps,prudent,35,authority,-30,-27.2,-30,-22,2.8000000000000007,8
ps:prudent:35,ps,prudent,35,immigration,-24,-24,-24,-24,0,0
ps:prudent:36,ps,prudent,36,economy,-48,-45.52656155,-48,-40.933033,2.4734384500000033,7.066966999999998
ps:prudent:36,ps,prudent,36,society,-52,-52,-52,-52,0,0
ps:prudent:36,ps,prudent,36,europe,48,48,48,48,0,0
ps:prudent:36,ps,prudent,36,ecology,48,44.9305,48,39.230000000000004,-3.069499999999998,-8.769999999999996
ps:prudent:36,ps,prudent,36,authority,-30,-30,-30,-30,0,0
ps:prudent:36,ps,prudent,36,immigration,-24,-24,-24,-24,0,0
ps:prudent:37,ps,prudent,37,economy,-48,-44.732679999999995,-48,-38.6648,3.267320000000005,9.3352
ps:prudent:37,ps,prudent,37,society,-52,-52,-52,-52,0,0
ps:prudent:37,ps,prudent,37,europe,48,48,48,48,0,0
ps:prudent:37,ps,prudent,37,ecology,48,44.772999999999996,48,38.78,-3.227000000000004,-9.219999999999999
ps:prudent:37,ps,prudent,37,authority,-30,-30,-30,-30,0,0
ps:prudent:37,ps,prudent,37,immigration,-24,-24,-24,-24,0,0
ps:prudent:38,ps,prudent,38,economy,-48,-45.713449999999995,-48,-41.467,2.2865500000000054,6.533000000000001
ps:prudent:38,ps,prudent,38,society,-52,-52,-52,-52,0,0
ps:prudent:38,ps,prudent,38,europe,48,48,48,48,0,0
ps:prudent:38,ps,prudent,38,ecology,48,42.899449999999995,48,33.427,-5.1005500000000055,-14.573
ps:prudent:38,ps,prudent,38,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:prudent:38,ps,prudent,38,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:prudent:39,ps,prudent,39,economy,-48,-44.3637695,-48,-37.61077,3.6362305000000035,10.389229999999998
ps:prudent:39,ps,prudent,39,society,-52,-52,-52,-52,0,0
ps:prudent:39,ps,prudent,39,europe,48,48,48,48,0,0
ps:prudent:39,ps,prudent,39,ecology,48,44.85,48,39,-3.1499999999999986,-9
ps:prudent:39,ps,prudent,39,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:prudent:39,ps,prudent,39,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:prudent:40,ps,prudent,40,economy,-48,-47.7746,-48,-47.356,0.2254000000000005,0.6439999999999984
ps:prudent:40,ps,prudent,40,society,-52,-52,-52,-52,0,0
ps:prudent:40,ps,prudent,40,europe,48,48,48,48,0,0
ps:prudent:40,ps,prudent,40,ecology,48,43.65299999999999,48,35.58,-4.347000000000008,-12.420000000000002
ps:prudent:40,ps,prudent,40,authority,-30,-26.849999999999998,-30,-21,3.150000000000002,9
ps:prudent:40,ps,prudent,40,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:prudent:41,ps,prudent,41,economy,-48,-44.3595555,-48,-37.598729999999996,3.640444500000001,10.401270000000004
ps:prudent:41,ps,prudent,41,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:41,ps,prudent,41,europe,48,48,48,48,0,0
ps:prudent:41,ps,prudent,41,ecology,48,45.97,48,42.2,-2.030000000000001,-5.799999999999997
ps:prudent:41,ps,prudent,41,authority,-30,-30,-30,-30,0,0
ps:prudent:41,ps,prudent,41,immigration,-24,-24,-24,-24,0,0
ps:prudent:42,ps,prudent,42,economy,-48,-48.068355,-48,-48.195299999999996,-0.06835499999999683,-0.19529999999999603
ps:prudent:42,ps,prudent,42,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:42,ps,prudent,42,europe,48,48,48,48,0,0
ps:prudent:42,ps,prudent,42,ecology,48,46.845,48,44.7,-1.1550000000000011,-3.299999999999997
ps:prudent:42,ps,prudent,42,authority,-30,-30,-30,-30,0,0
ps:prudent:42,ps,prudent,42,immigration,-24,-24,-24,-24,0,0
ps:prudent:43,ps,prudent,43,economy,-48,-43.059919295,-48,-33.8854837,4.940080705,14.114516299999998
ps:prudent:43,ps,prudent,43,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:43,ps,prudent,43,europe,48,48.7,48,50,0.7000000000000028,2
ps:prudent:43,ps,prudent,43,ecology,48,44.772999999999996,48,38.78,-3.227000000000004,-9.219999999999999
ps:prudent:43,ps,prudent,43,authority,-30,-30,-30,-30,0,0
ps:prudent:43,ps,prudent,43,immigration,-24,-24,-24,-24,0,0
ps:prudent:44,ps,prudent,44,economy,-48,-42.818501999999995,-48,-33.195719999999994,5.181498000000005,14.804280000000006
ps:prudent:44,ps,prudent,44,society,-52,-52,-52,-52,0,0
ps:prudent:44,ps,prudent,44,europe,48,49.295,48,51.7,1.2950000000000017,3.700000000000003
ps:prudent:44,ps,prudent,44,ecology,48,48.7,48,50,0.7000000000000028,2
ps:prudent:44,ps,prudent,44,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:prudent:44,ps,prudent,44,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:prudent:45,ps,prudent,45,economy,-48,-47.0694963,-48,-45.341418000000004,0.9305037000000027,2.6585819999999956
ps:prudent:45,ps,prudent,45,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:45,ps,prudent,45,europe,48,49.295,48,51.7,1.2950000000000017,3.700000000000003
ps:prudent:45,ps,prudent,45,ecology,48,45.403,48,40.58,-2.5970000000000013,-7.420000000000002
ps:prudent:45,ps,prudent,45,authority,-30,-30,-30,-30,0,0
ps:prudent:45,ps,prudent,45,immigration,-24,-24,-24,-24,0,0
ps:prudent:46,ps,prudent,46,economy,-48,-50.059329999999996,-48,-53.88380000000001,-2.0593299999999957,-5.883800000000008
ps:prudent:46,ps,prudent,46,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:46,ps,prudent,46,europe,48,48.595,48,49.7,0.5949999999999989,1.7000000000000028
ps:prudent:46,ps,prudent,46,ecology,48,47.37,48,46.2,-0.6300000000000026,-1.7999999999999972
ps:prudent:46,ps,prudent,46,authority,-30,-30,-30,-30,0,0
ps:prudent:46,ps,prudent,46,immigration,-24,-24,-24,-24,0,0
ps:prudent:47,ps,prudent,47,economy,-48,-48.40145,-48,-49.147000000000006,-0.401449999999997,-1.1470000000000056
ps:prudent:47,ps,prudent,47,society,-52,-52,-52,-52,0,0
ps:prudent:47,ps,prudent,47,europe,48,48,48,48,0,0
ps:prudent:47,ps,prudent,47,ecology,48,46.669999999999995,48,44.2,-1.3300000000000054,-3.799999999999997
ps:prudent:47,ps,prudent,47,authority,-30,-30,-30,-30,0,0
ps:prudent:47,ps,prudent,47,immigration,-24,-24,-24,-24,0,0
ps:prudent:48,ps,prudent,48,economy,-48,-42.13095499999999,-48,-31.231300000000005,5.869045000000007,16.768699999999995
ps:prudent:48,ps,prudent,48,society,-52,-52,-52,-52,0,0
ps:prudent:48,ps,prudent,48,europe,48,49.295,48,51.7,1.2950000000000017,3.700000000000003
ps:prudent:48,ps,prudent,48,ecology,48,47.3,48,46,-0.7000000000000028,-2
ps:prudent:48,ps,prudent,48,authority,-30,-27.2,-30,-22,2.8000000000000007,8
ps:prudent:48,ps,prudent,48,immigration,-24,-24,-24,-24,0,0
ps:prudent:49,ps,prudent,49,economy,-48,-45.116017500000005,-48,-39.76005000000001,2.883982499999995,8.239949999999993
ps:prudent:49,ps,prudent,49,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:49,ps,prudent,49,europe,48,48.7,48,50,0.7000000000000028,2
ps:prudent:49,ps,prudent,49,ecology,48,44.85,48,39,-3.1499999999999986,-9
ps:prudent:49,ps,prudent,49,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:prudent:49,ps,prudent,49,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:prudent:50,ps,prudent,50,economy,-48,-47.09833,-48,-45.4238,0.9016700000000029,2.5762
ps:prudent:50,ps,prudent,50,society,-52,-52,-52,-52,0,0
ps:prudent:50,ps,prudent,50,europe,48,49.305499999999995,48,51.730000000000004,1.305499999999995,3.730000000000004
ps:prudent:50,ps,prudent,50,ecology,48,48.7,48,50,0.7000000000000028,2
ps:prudent:50,ps,prudent,50,authority,-30,-26.849999999999998,-30,-21,3.150000000000002,9
ps:prudent:50,ps,prudent,50,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:prudent:51,ps,prudent,51,economy,-48,-47.869706550000004,-48,-47.627733,0.13029344999999637,0.3722670000000008
ps:prudent:51,ps,prudent,51,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:51,ps,prudent,51,europe,48,48.595,48,49.7,0.5949999999999989,1.7000000000000028
ps:prudent:51,ps,prudent,51,ecology,48,48.7,48,50,0.7000000000000028,2
ps:prudent:51,ps,prudent,51,authority,-30,-30,-30,-30,0,0
ps:prudent:51,ps,prudent,51,immigration,-24,-24,-24,-24,0,0
ps:prudent:52,ps,prudent,52,economy,-48,-48.498305499999994,-48,-49.42373,-0.49830549999999363,-1.423729999999999
ps:prudent:52,ps,prudent,52,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:52,ps,prudent,52,europe,48,49.9355,48,53.53,1.9354999999999976,5.530000000000001
ps:prudent:52,ps,prudent,52,ecology,48,42.889300000000006,48,33.397999999999996,-5.110699999999994,-14.602000000000004
ps:prudent:52,ps,prudent,52,authority,-30,-30,-30,-30,0,0
ps:prudent:52,ps,prudent,52,immigration,-24,-24,-24,-24,0,0
ps:prudent:53,ps,prudent,53,economy,-48,-47.439952049999995,-48,-46.399863,0.5600479500000048,1.6001369999999966
ps:prudent:53,ps,prudent,53,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:53,ps,prudent,53,europe,48,48.595,48,49.7,0.5949999999999989,1.7000000000000028
ps:prudent:53,ps,prudent,53,ecology,48,47.3,48,46,-0.7000000000000028,-2
ps:prudent:53,ps,prudent,53,authority,-30,-30,-30,-30,0,0
ps:prudent:53,ps,prudent,53,immigration,-24,-24,-24,-24,0,0
ps:prudent:54,ps,prudent,54,economy,-48,-44.030774949999994,-48,-36.659357,3.9692250500000057,11.340643
ps:prudent:54,ps,prudent,54,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:54,ps,prudent,54,europe,48,48,48,48,0,0
ps:prudent:54,ps,prudent,54,ecology,48,46.669999999999995,48,44.2,-1.3300000000000054,-3.799999999999997
ps:prudent:54,ps,prudent,54,authority,-30,-30,-30,-30,0,0
ps:prudent:54,ps,prudent,54,immigration,-24,-24,-24,-24,0,0
ps:prudent:55,ps,prudent,55,economy,-48,-45.291981295,-48,-40.262803700000006,2.7080187050000006,7.737196299999994
ps:prudent:55,ps,prudent,55,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:55,ps,prudent,55,europe,48,48.7,48,50,0.7000000000000028,2
ps:prudent:55,ps,prudent,55,ecology,48,48,48,48,0,0
ps:prudent:55,ps,prudent,55,authority,-30,-27.2,-30,-22,2.8000000000000007,8
ps:prudent:55,ps,prudent,55,immigration,-24,-24,-24,-24,0,0
ps:prudent:56,ps,prudent,56,economy,-48,-47.75890249999999,-48,-47.31115,0.2410975000000093,0.6888500000000022
ps:prudent:56,ps,prudent,56,society,-52,-52,-52,-52,0,0
ps:prudent:56,ps,prudent,56,europe,48,48.7,48,50,0.7000000000000028,2
ps:prudent:56,ps,prudent,56,ecology,48,43.8105,48,36.03,-4.1895000000000024,-11.969999999999999
ps:prudent:56,ps,prudent,56,authority,-30,-30,-30,-30,0,0
ps:prudent:56,ps,prudent,56,immigration,-24,-24,-24,-24,0,0
ps:prudent:57,ps,prudent,57,economy,-48,-44.58257129999999,-48,-38.235918000000005,3.417428700000009,9.764081999999995
ps:prudent:57,ps,prudent,57,society,-52,-52,-52,-52,0,0
ps:prudent:57,ps,prudent,57,europe,48,48,48,48,0,0
ps:prudent:57,ps,prudent,57,ecology,48,46.845,48,44.7,-1.1550000000000011,-3.299999999999997
ps:prudent:57,ps,prudent,57,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:prudent:57,ps,prudent,57,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:prudent:58,ps,prudent,58,economy,-48,-45.777282299999996,-48,-41.649378000000006,2.222717700000004,6.350621999999994
ps:prudent:58,ps,prudent,58,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:58,ps,prudent,58,europe,48,48.595,48,49.7,0.5949999999999989,1.7000000000000028
ps:prudent:58,ps,prudent,58,ecology,48,48.7,48,50,0.7000000000000028,2
ps:prudent:58,ps,prudent,58,authority,-30,-30,-30,-30,0,0
ps:prudent:58,ps,prudent,58,immigration,-24,-24,-24,-24,0,0
ps:prudent:59,ps,prudent,59,economy,-48,-47.8100375,-48,-47.45725,0.18996250000000003,0.5427499999999981
ps:prudent:59,ps,prudent,59,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:prudent:59,ps,prudent,59,europe,48,48.7,48,50,0.7000000000000028,2
ps:prudent:59,ps,prudent,59,ecology,48,46.845,48,44.7,-1.1550000000000011,-3.299999999999997
ps:prudent:59,ps,prudent,59,authority,-30,-30,-30,-30,0,0
ps:prudent:59,ps,prudent,59,immigration,-24,-24,-24,-24,0,0
ps:risque:0,ps,risque,0,economy,-48,-41.15171404499999,-48,-28.433468700000002,6.848285955000009,19.566531299999998
ps:risque:0,ps,risque,0,society,-52,-52,-52,-52,0,0
ps:risque:0,ps,risque,0,europe,48,48.7,48,50,0.7000000000000028,2
ps:risque:0,ps,risque,0,ecology,48,42.55995,48,32.457,-5.440049999999999,-15.543
ps:risque:0,ps,risque,0,authority,-30,-30,-30,-30,0,0
ps:risque:0,ps,risque,0,immigration,-24,-24,-24,-24,0,0
ps:risque:1,ps,risque,1,economy,-48,-45.14638924595,-48,-39.846826417,2.8536107540500026,8.153173582999997
ps:risque:1,ps,risque,1,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:1,ps,risque,1,europe,48,49.4,48,52,1.3999999999999986,4
ps:risque:1,ps,risque,1,ecology,48,46.495,48,43.7,-1.5050000000000026,-4.299999999999997
ps:risque:1,ps,risque,1,authority,-30,-30,-30,-30,0,0
ps:risque:1,ps,risque,1,immigration,-24,-24,-24,-24,0,0
ps:risque:2,ps,risque,2,economy,-48,-44.9599623,-48,-39.314178,3.040037699999999,8.685822000000002
ps:risque:2,ps,risque,2,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:2,ps,risque,2,europe,48,42.98799999999999,48,33.68,-5.012000000000008,-14.32
ps:risque:2,ps,risque,2,ecology,48,43.660000000000004,48,35.6,-4.339999999999996,-12.399999999999999
ps:risque:2,ps,risque,2,authority,-30,-28.95,-30,-27,1.0500000000000007,3
ps:risque:2,ps,risque,2,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:risque:3,ps,risque,3,economy,-48,-41.298935595,-48,-28.8541017,6.701064404999997,19.1458983
ps:risque:3,ps,risque,3,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:3,ps,risque,3,europe,48,48,48,48,0,0
ps:risque:3,ps,risque,3,ecology,48,46.495,48,43.7,-1.5050000000000026,-4.299999999999997
ps:risque:3,ps,risque,3,authority,-30,-32.1,-30,-36,-2.1000000000000014,-6
ps:risque:3,ps,risque,3,immigration,-24,-24,-24,-24,0,0
ps:risque:4,ps,risque,4,economy,-48,-51.3551,-48,-57.586,-3.3551,-9.585999999999999
ps:risque:4,ps,risque,4,society,-52,-52,-52,-52,0,0
ps:risque:4,ps,risque,4,europe,48,37.3355,48,17.53,-10.664499999999997,-30.47
ps:risque:4,ps,risque,4,ecology,48,46.495,48,43.7,-1.5050000000000026,-4.299999999999997
ps:risque:4,ps,risque,4,authority,-30,-28.95,-30,-27,1.0500000000000007,3
ps:risque:4,ps,risque,4,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:risque:5,ps,risque,5,economy,-48,-38.10103758733199,-48,-19.717250249519996,9.898962412668013,28.282749750480004
ps:risque:5,ps,risque,5,society,-52,-52,-52,-52,0,0
ps:risque:5,ps,risque,5,europe,48,48.7,48,50,0.7000000000000028,2
ps:risque:5,ps,risque,5,ecology,48,48,48,48,0,0
ps:risque:5,ps,risque,5,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:risque:5,ps,risque,5,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:risque:6,ps,risque,6,economy,-48,-43.26617516999999,-48,-34.4747862,4.73382483000001,13.525213800000003
ps:risque:6,ps,risque,6,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:6,ps,risque,6,europe,48,42.925000000000004,48,33.5,-5.074999999999996,-14.5
ps:risque:6,ps,risque,6,ecology,48,45.4555,48,40.730000000000004,-2.5444999999999993,-7.269999999999996
ps:risque:6,ps,risque,6,authority,-30,-30.175,-30,-30.5,-0.1750000000000007,-0.5
ps:risque:6,ps,risque,6,immigration,-24,-24,-24,-24,0,0
ps:risque:7,ps,risque,7,economy,-48,-38.255353305,-48,-20.158152299999998,9.744646695,27.841847700000002
ps:risque:7,ps,risque,7,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:7,ps,risque,7,europe,48,48,48,48,0,0
ps:risque:7,ps,risque,7,ecology,48,46.495,48,43.7,-1.5050000000000026,-4.299999999999997
ps:risque:7,ps,risque,7,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:risque:7,ps,risque,7,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:risque:8,ps,risque,8,economy,-48,-40.18612155,-48,-25.674633,7.813878449999997,22.325367
ps:risque:8,ps,risque,8,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:8,ps,risque,8,europe,48,42.295,48,31.700000000000003,-5.704999999999998,-16.299999999999997
ps:risque:8,ps,risque,8,ecology,48,48,48,48,0,0
ps:risque:8,ps,risque,8,authority,-30,-29.3,-30,-28,0.6999999999999993,2
ps:risque:8,ps,risque,8,immigration,-24,-24,-24,-24,0,0
ps:risque:9,ps,risque,9,economy,-48,-39.848269245000004,-48,-24.70934069999999,8.151730754999996,23.29065930000001
ps:risque:9,ps,risque,9,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:9,ps,risque,9,europe,48,48.7,48,50,0.7000000000000028,2
ps:risque:9,ps,risque,9,ecology,48,46.845,48,44.7,-1.1550000000000011,-3.299999999999997
ps:risque:9,ps,risque,9,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:risque:9,ps,risque,9,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:risque:10,ps,risque,10,economy,-48,-43.568967168600004,-48,-35.339906196,4.431032831399996,12.660093803999999
ps:risque:10,ps,risque,10,society,-52,-52,-52,-52,0,0
ps:risque:10,ps,risque,10,europe,48,48.7,48,50,0.7000000000000028,2
ps:risque:10,ps,risque,10,ecology,48,48,48,48,0,0
ps:risque:10,ps,risque,10,authority,-30,-30.875,-30,-32.5,-0.875,-2.5
ps:risque:10,ps,risque,10,immigration,-24,-24,-24,-24,0,0
ps:risque:11,ps,risque,11,economy,-48,-43.67593725,-48,-35.645534999999995,4.324062750000003,12.354465000000005
ps:risque:11,ps,risque,11,society,-52,-52,-52,-52,0,0
ps:risque:11,ps,risque,11,europe,48,49.4,48,52,1.3999999999999986,4
ps:risque:11,ps,risque,11,ecology,48,43.5655,48,35.33,-4.4345,-12.670000000000002
ps:risque:11,ps,risque,11,authority,-30,-30.875,-30,-32.5,-0.875,-2.5
ps:risque:11,ps,risque,11,immigration,-24,-24,-24,-24,0,0
ps:risque:12,ps,risque,12,economy,-48,-43.5332958,-48,-35.237988,4.466704200000002,12.762011999999999
ps:risque:12,ps,risque,12,society,-52,-52,-52,-52,0,0
ps:risque:12,ps,risque,12,europe,48,48.7,48,50,0.7000000000000028,2
ps:risque:12,ps,risque,12,ecology,48,44.92,48,39.2,-3.0799999999999983,-8.799999999999997
ps:risque:12,ps,risque,12,authority,-30,-30,-30,-30,0,0
ps:risque:12,ps,risque,12,immigration,-24,-24,-24,-24,0,0
ps:risque:13,ps,risque,13,economy,-48,-47.48875604999999,-48,-46.539303000000004,0.5112439500000079,1.4606969999999961
ps:risque:13,ps,risque,13,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:13,ps,risque,13,europe,48,48.7,48,50,0.7000000000000028,2
ps:risque:13,ps,risque,13,ecology,48,48,48,48,0,0
ps:risque:13,ps,risque,13,authority,-30,-30,-30,-30,0,0
ps:risque:13,ps,risque,13,immigration,-24,-24,-24,-24,0,0
ps:risque:14,ps,risque,14,economy,-48,-43.07533556999999,-48,-33.9295302,4.924664430000007,14.070469799999998
ps:risque:14,ps,risque,14,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:14,ps,risque,14,europe,48,48,48,48,0,0
ps:risque:14,ps,risque,14,ecology,48,42.589000000000006,48,32.540000000000006,-5.410999999999994,-15.459999999999994
ps:risque:14,ps,risque,14,authority,-30,-30.875,-30,-32.5,-0.875,-2.5
ps:risque:14,ps,risque,14,immigration,-24,-24,-24,-24,0,0
ps:risque:15,ps,risque,15,economy,-48,-51.13640949999999,-48,-56.961169999999996,-3.136409499999992,-8.961169999999996
ps:risque:15,ps,risque,15,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:15,ps,risque,15,europe,48,48.7,48,50,0.7000000000000028,2
ps:risque:15,ps,risque,15,ecology,48,48,48,48,0,0
ps:risque:15,ps,risque,15,authority,-30,-29.65,-30,-29,0.3500000000000014,1
ps:risque:15,ps,risque,15,immigration,-24,-23.860000000000003,-24,-23.6,0.13999999999999702,0.3999999999999986
ps:risque:16,ps,risque,16,economy,-48,-51.013339,-48,-56.609539999999996,-3.013339000000002,-8.609539999999996
ps:risque:16,ps,risque,16,society,-52,-52.7,-52,-54,-0.7000000000000028,-2
ps:risque:16,ps,risque,16,europe,48,42.925000000000004,48,33.5,-5.074999999999996,-14.5
ps:risque:16,ps,risque,16,ecology,48,42.44095,48,32.117000000000004,-5.559049999999999,-15.882999999999996
ps:risque:16,ps,risque,16,authority,-30,-31.47,-30,-34.2,-1.4699999999999989,-4.200000000000003
ps:risque:16,ps,risque,16,immigration,-24,-24,-24,-24,0,0
ps:risque:17,ps,risque,17,economy,-48,-47.3999425,-48,-46.28555,0.6000574999999984,1.7144499999999994
ps:risque:17,ps,risque,17,society,-52,-52,-52,-52,0,0
ps:risque:17,ps,risque,17,europe,48,48,48,48,0,0
ps:risque:17,ps,risque,17,ecology,48,46.495,48,43.7,-1.5050000000000026,-4.299999999999997
