runKey,partyId,agent,r1Leader,r1LeaderScore,r1RunnerUpScore,r1Gap,r1StdDev,withdrawals,replacements,primaries,dissidences,alliances,endorsements,rallyings,playerQualified,playerWon
ecologistes:prudent:65,ecologistes,prudent,ecologistes,24.2,13.6,10.6,5.805,0,0,0,0,2,2,0,true,true
ecologistes:prudent:66,ecologistes,prudent,ecologistes,22.4,13.8,8.6,4.875,0,1,0,0,2,5,0,true,true
ecologistes:prudent:67,ecologistes,prudent,ecologistes,15.3,14.6,0.7,2.916,0,0,0,0,4,1,0,true,false
ecologistes:prudent:68,ecologistes,prudent,ecologistes,16.4,14.4,2,2.93,0,0,0,0,1,0,0,true,false
ecologistes:prudent:69,ecologistes,prudent,ecologistes,16.3,15.7,0.6,4.041,0,0,0,0,1,0,0,true,false
ecologistes:prudent:70,ecologistes,prudent,ecologistes,21.1,13.5,7.6,4.586,0,0,0,0,2,2,0,true,true
ecologistes:prudent:71,ecologistes,prudent,ecologistes,17.7,15.3,2.4,3.498,0,0,0,0,1,0,0,true,false
ecologistes:prudent:72,ecologistes,prudent,ecologistes,22.8,14.7,8.1,5.526,0,0,0,0,2,0,0,true,true
ecologistes:prudent:73,ecologistes,prudent,ecologistes,21,13.8,7.2,4.265,0,0,0,0,1,2,0,true,true
ecologistes:prudent:74,ecologistes,prudent,ecologistes,19.6,15,4.6,4.582,0,1,0,0,1,2,0,true,true
ecologistes:prudent:75,ecologistes,prudent,ecologistes,19.3,13.7,5.6,3.705,0,0,0,0,1,3,0,true,true
ecologistes:risque:0,ecologistes,risque,ecologistes,19.9,14.7,5.2,4.554,0,0,0,0,2,2,0,true,false
ecologistes:risque:1,ecologistes,risque,ecologistes,23,14.7,8.3,5.033,0,0,0,0,2,3,0,true,true
ecologistes:risque:2,ecologistes,risque,ecologistes,25.3,12.5,12.8,5.397,0,0,0,0,4,1,0,true,true
ecologistes:risque:3,ecologistes,risque,ecologistes,14.5,13.6,0.9,3.091,0,0,0,0,2,4,0,true,true
ecologistes:risque:4,ecologistes,risque,ecologistes,21.8,17.3,4.5,5.029,0,0,0,0,0,1,0,true,true
ecologistes:risque:5,ecologistes,risque,ecologistes,22,14.6,7.4,5.389,0,0,0,0,1,2,0,true,true
ecologistes:risque:6,ecologistes,risque,ecologistes,20.9,12.5,8.4,4.22,0,1,0,0,1,2,0,true,true
ecologistes:risque:7,ecologistes,risque,ecologistes,15.6,13.3,2.3,3.166,0,0,0,0,1,3,0,true,true
ecologistes:risque:8,ecologistes,risque,ecologistes,18.8,13.4,5.4,5.181,0,0,0,0,0,0,0,true,true
ecologistes:risque:9,ecologistes,risque,ecologistes,22.8,14.5,8.3,5.086,0,0,0,0,1,0,0,true,true
ecologistes:risque:10,ecologistes,risque,nouvelle_energie,16.5,15.1,1.4,3.628,0,0,0,0,1,4,0,true,true
ecologistes:risque:11,ecologistes,risque,ecologistes,22.5,13.6,8.9,4.766,0,0,0,0,0,1,0,true,true
ecologistes:risque:12,ecologistes,risque,ecologistes,26.2,12,14.2,5.805,0,0,0,0,1,0,0,true,true
ecologistes:risque:13,ecologistes,risque,ecologistes,20.5,13.1,7.4,4.281,0,0,0,0,0,3,0,true,true
ecologistes:risque:14,ecologistes,risque,ecologistes,18.9,13.9,5,4.365,0,0,0,0,2,4,0,true,true
ecologistes:risque:15,ecologistes,risque,ecologistes,20.4,15.5,4.9,4.445,0,0,0,0,1,1,0,true,true
ecologistes:risque:16,ecologistes,risque,ecologistes,17.3,14.3,3,3.764,0,0,0,0,0,1,0,true,true
ecologistes:risque:17,ecologistes,risque,ecologistes,20.4,13.3,7.1,4.267,0,0,0,0,1,5,0,true,true
ecologistes:risque:18,ecologistes,risque,ecologistes,22.2,12,10.2,5.02,0,0,0,0,2,0,0,true,true
ecologistes:risque:19,ecologistes,risque,ecologistes,17.8,14.8,3,3.535,0,0,0,0,1,1,0,true,false
ecologistes:risque:20,ecologistes,risque,ecologistes,17.3,14.3,3,3.676,0,0,0,0,1,1,0,true,true
ecologistes:risque:21,ecologistes,risque,ecologistes,17.8,14.6,3.2,3.96,0,0,0,0,2,2,0,true,true
ecologistes:risque:22,ecologistes,risque,ecologistes,23.7,14.6,9.1,5.35,0,0,0,0,1,0,0,true,true
ecologistes:risque:23,ecologistes,risque,ecologistes,19.7,16.4,3.3,5.1,0,0,0,0,0,2,0,true,true
ecologistes:risque:24,ecologistes,risque,rn,15.5,15.3,0.2,3.444,0,0,0,0,2,1,0,true,true
ecologistes:risque:25,ecologistes,risque,ecologistes,20.6,16.3,4.3,5.113,0,0,0,0,1,1,0,true,false
ecologistes:risque:26,ecologistes,risque,ecologistes,16.8,15.6,1.2,3.775,0,0,0,0,1,1,0,true,true
ecologistes:risque:27,ecologistes,risque,ecologistes,22.8,13.3,9.5,5.332,0,0,0,0,2,3,0,true,true
ecologistes:risque:28,ecologistes,risque,ecologistes,26.9,14.4,12.5,6.794,0,0,0,0,1,0,0,true,true
ecologistes:risque:29,ecologistes,risque,ecologistes,17.7,15,2.7,3.522,0,0,0,0,1,0,0,true,true
ecologistes:risque:30,ecologistes,risque,ecologistes,16.2,14.2,2,3.993,0,0,0,0,0,2,0,true,true
ecologistes:risque:31,ecologistes,risque,ecologistes,17,13,4,3.175,0,0,1,0,1,0,0,true,true
ecologistes:risque:32,ecologistes,risque,ecologistes,20.5,14.1,6.4,5.194,0,0,0,0,2,0,0,true,true
ecologistes:risque:33,ecologistes,risque,ecologistes,19.6,14.6,5,4.606,0,0,0,0,2,1,0,true,true
ecologistes:risque:34,ecologistes,risque,ecologistes,18.6,13.2,5.4,3.597,0,0,0,0,2,2,0,true,true
ecologistes:risque:35,ecologistes,risque,ecologistes,22.4,11.6,10.8,4.599,0,0,0,0,1,3,0,true,true
ecologistes:risque:36,ecologistes,risque,ecologistes,20.3,12.2,8.1,4.25,0,0,0,0,0,2,0,true,true
ecologistes:risque:37,ecologistes,risque,ecologistes,16.4,14,2.4,3.564,0,0,0,0,1,2,0,true,true
ecologistes:risque:38,ecologistes,risque,ecologistes,20.8,15.3,5.5,4.537,0,0,0,0,1,3,0,true,true
ecologistes:risque:39,ecologistes,risque,horizons,18.7,16.5,2.2,4.83,0,0,0,0,0,2,0,true,true
ecologistes:risque:40,ecologistes,risque,ecologistes,21.1,13.6,7.5,5.235,0,0,0,0,1,1,0,true,true
ecologistes:risque:41,ecologistes,risque,ecologistes,17,13.6,3.4,3.502,0,0,0,0,1,1,0,true,true
ecologistes:risque:42,ecologistes,risque,ecologistes,17.2,17.2,0,4.602,0,0,0,0,1,1,0,true,true
ecologistes:risque:43,ecologistes,risque,ecologistes,17.6,14.2,3.4,4.215,0,0,0,0,2,1,0,true,true
ecologistes:risque:44,ecologistes,risque,ecologistes,18.2,17.9,0.3,4.518,0,0,0,0,2,1,0,true,true
ecologistes:risque:45,ecologistes,risque,ecologistes,17.3,13.7,3.6,3.196,0,0,0,0,3,2,0,true,false
ecologistes:risque:46,ecologistes,risque,ecologistes,18.9,13.9,5,4.057,0,0,0,0,3,1,0,true,true
ecologistes:risque:47,ecologistes,risque,ecologistes,15.7,14.8,0.9,3.836,0,1,0,0,0,1,0,true,true
ecologistes:risque:48,ecologistes,risque,ecologistes,20.5,13.4,7.1,4.4,0,1,0,0,1,0,0,true,true
ecologistes:risque:49,ecologistes,risque,ecologistes,18.2,14.4,3.8,3.423,0,0,0,0,1,1,0,true,true
ecologistes:risque:50,ecologistes,risque,ecologistes,27.1,12.2,14.9,5.903,0,0,1,0,0,0,0,true,true
ecologistes:risque:51,ecologistes,risque,ecologistes,22.7,13.4,9.3,5.05,0,0,0,0,1,0,0,true,true
ecologistes:risque:52,ecologistes,risque,ecologistes,23.6,13.9,9.7,5.226,0,1,0,0,1,1,0,true,true
ecologistes:risque:53,ecologistes,risque,ecologistes,20.6,14.1,6.5,4.182,0,0,0,0,2,1,0,true,true
ecologistes:risque:54,ecologistes,risque,ecologistes,18.2,13.4,4.8,3.399,0,0,0,0,2,2,0,true,false
ecologistes:risque:55,ecologistes,risque,ecologistes,19.7,14.4,5.3,4.064,0,0,0,0,1,1,0,true,true
ecologistes:risque:56,ecologistes,risque,ecologistes,23.5,12.7,10.8,4.771,0,0,0,0,1,0,0,true,true
ecologistes:risque:57,ecologistes,risque,ecologistes,19.5,13.4,6.1,3.943,0,0,0,0,3,1,0,true,true
ecologistes:risque:58,ecologistes,risque,ecologistes,22.7,14.6,8.1,5.073,0,0,0,0,3,1,0,true,true
ecologistes:risque:59,ecologistes,risque,ecologistes,23.4,12.6,10.8,4.724,0,0,0,0,2,0,0,true,true
ecologistes:risque:60,ecologistes,risque,ecologistes,19.3,15.1,4.2,4.07,0,0,0,0,1,2,0,true,true
ecologistes:risque:61,ecologistes,risque,ecologistes,21.1,13.6,7.5,4.948,0,0,0,0,1,0,0,true,true
ecologistes:risque:62,ecologistes,risque,ecologistes,22.5,12.9,9.6,4.502,0,2,0,0,2,1,0,true,true
ecologistes:risque:63,ecologistes,risque,ecologistes,18.7,16.2,2.5,4.267,0,0,0,0,2,1,0,true,true
ecologistes:risque:64,ecologistes,risque,ecologistes,20.9,11.7,9.2,3.983,0,0,0,0,2,3,0,true,true
ecologistes:risque:65,ecologistes,risque,ecologistes,17.1,13.5,3.6,3.439,0,0,0,0,2,1,0,true,true
ecologistes:risque:66,ecologistes,risque,ecologistes,17.5,14.8,2.7,3.633,0,0,0,0,3,2,0,true,true
ecologistes:risque:67,ecologistes,risque,ecologistes,20,13.6,6.4,4.881,0,0,0,0,1,0,0,true,true
ecologistes:risque:68,ecologistes,risque,ecologistes,28.7,11.4,17.3,6.666,0,0,0,0,0,0,0,true,true
ecologistes:risque:69,ecologistes,risque,ecologistes,20.5,14.5,6,5.143,0,0,0,0,1,1,0,true,true
ecologistes:risque:70,ecologistes,risque,ecologistes,19.4,12.9,6.5,4.029,0,0,0,0,0,3,0,true,true
ecologistes:risque:71,ecologistes,risque,ecologistes,17.2,13.9,3.3,3.345,0,0,0,0,1,2,0,true,true
ecologistes:risque:72,ecologistes,risque,ecologistes,18.2,16.8,1.4,4.357,0,0,0,0,1,0,0,true,true
ecologistes:risque:73,ecologistes,risque,ecologistes,22.8,15.5,7.3,5.211,0,0,0,0,0,2,0,true,true
ecologistes:risque:74,ecologistes,risque,ecologistes,16.8,13.9,2.9,3.295,0,0,0,0,2,5,0,true,false
ecologistes:risque:75,ecologistes,risque,ecologistes,19,14.1,4.9,3.975,0,1,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:0,ecologistes,ideologiquement_coherent,ecologistes,21.9,13.2,8.7,5.159,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:1,ecologistes,ideologiquement_coherent,ecologistes,19.9,16,3.9,5.058,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:2,ecologistes,ideologiquement_coherent,ecologistes,17.5,15.2,2.3,3.62,0,0,0,0,3,1,0,true,true
ecologistes:ideologiquement_coherent:3,ecologistes,ideologiquement_coherent,ecologistes,22.7,13,9.7,4.875,0,0,0,0,1,1,0,true,true
ecologistes:ideologiquement_coherent:4,ecologistes,ideologiquement_coherent,ecologistes,20.2,14.6,5.6,4.403,0,0,0,0,2,0,0,true,true
ecologistes:ideologiquement_coherent:5,ecologistes,ideologiquement_coherent,ecologistes,20.9,14.3,6.6,4.977,0,0,0,0,1,1,0,true,true
ecologistes:ideologiquement_coherent:6,ecologistes,ideologiquement_coherent,ecologistes,21.4,13.5,7.9,4.448,0,1,0,0,2,2,0,true,true
ecologistes:ideologiquement_coherent:7,ecologistes,ideologiquement_coherent,ecologistes,28,13,15,6.612,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:8,ecologistes,ideologiquement_coherent,ecologistes,18.2,13.7,4.5,4.252,0,0,0,0,1,5,0,true,false
ecologistes:ideologiquement_coherent:9,ecologistes,ideologiquement_coherent,ecologistes,17.8,15.3,2.5,4.631,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:10,ecologistes,ideologiquement_coherent,ecologistes,21.4,12.1,9.3,4.581,0,1,0,1,3,0,0,true,true
ecologistes:ideologiquement_coherent:11,ecologistes,ideologiquement_coherent,ecologistes,19.9,15.7,4.2,5.073,0,0,0,0,0,1,0,true,false
ecologistes:ideologiquement_coherent:12,ecologistes,ideologiquement_coherent,ecologistes,19.4,14.9,4.5,4.738,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:13,ecologistes,ideologiquement_coherent,ecologistes,18.4,13.8,4.6,3.448,0,0,0,0,0,2,0,true,true
ecologistes:ideologiquement_coherent:14,ecologistes,ideologiquement_coherent,ecologistes,23.9,13,10.9,5.438,0,0,0,0,2,2,0,true,true
ecologistes:ideologiquement_coherent:15,ecologistes,ideologiquement_coherent,ecologistes,24.2,12.8,11.4,4.965,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:16,ecologistes,ideologiquement_coherent,ecologistes,24,13.7,10.3,5.439,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:17,ecologistes,ideologiquement_coherent,ecologistes,25.6,14,11.6,6.271,0,0,0,0,1,3,0,true,true
ecologistes:ideologiquement_coherent:18,ecologistes,ideologiquement_coherent,ecologistes,21.8,13.8,8,4.439,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:19,ecologistes,ideologiquement_coherent,ecologistes,18.4,14.2,4.2,3.451,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:20,ecologistes,ideologiquement_coherent,ecologistes,20.7,13.9,6.8,4.91,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:21,ecologistes,ideologiquement_coherent,ecologistes,21.5,14.2,7.3,4.997,0,0,0,0,2,1,0,true,false
ecologistes:ideologiquement_coherent:22,ecologistes,ideologiquement_coherent,ecologistes,23,14.9,8.1,5.186,0,0,0,0,1,5,0,true,true
ecologistes:ideologiquement_coherent:23,ecologistes,ideologiquement_coherent,ecologistes,19,14.4,4.6,4.364,0,0,0,0,2,2,0,true,true
ecologistes:ideologiquement_coherent:24,ecologistes,ideologiquement_coherent,ecologistes,17.5,14.8,2.7,3.933,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:25,ecologistes,ideologiquement_coherent,ecologistes,22.8,12.3,10.5,4.87,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:26,ecologistes,ideologiquement_coherent,ecologistes,20.6,13.9,6.7,4.11,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:27,ecologistes,ideologiquement_coherent,ecologistes,27.1,11.8,15.3,6.207,0,1,0,0,3,0,0,true,true
ecologistes:ideologiquement_coherent:28,ecologistes,ideologiquement_coherent,ecologistes,21,12.4,8.6,4.211,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:29,ecologistes,ideologiquement_coherent,ecologistes,18.9,12.9,6,4.526,0,0,0,0,0,2,0,true,true
ecologistes:ideologiquement_coherent:30,ecologistes,ideologiquement_coherent,ecologistes,22.7,14.3,8.4,5.4,0,0,0,0,0,2,0,true,true
ecologistes:ideologiquement_coherent:31,ecologistes,ideologiquement_coherent,ecologistes,21.1,13.1,8,4.28,0,0,0,0,1,3,0,true,true
ecologistes:ideologiquement_coherent:32,ecologistes,ideologiquement_coherent,ecologistes,22.3,14.4,7.9,5.157,0,0,0,0,0,1,0,true,true
ecologistes:ideologiquement_coherent:33,ecologistes,ideologiquement_coherent,ecologistes,23.1,12.9,10.2,4.865,0,0,0,0,1,3,0,true,true
ecologistes:ideologiquement_coherent:34,ecologistes,ideologiquement_coherent,ecologistes,21.3,13.8,7.5,4.569,0,0,0,0,0,1,0,true,true
ecologistes:ideologiquement_coherent:35,ecologistes,ideologiquement_coherent,ecologistes,20.4,15.5,4.9,4.421,0,0,0,0,1,1,0,true,true
ecologistes:ideologiquement_coherent:36,ecologistes,ideologiquement_coherent,ecologistes,18.6,13.1,5.5,3.769,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:37,ecologistes,ideologiquement_coherent,ecologistes,22.4,15.8,6.6,5.54,0,0,0,0,1,1,0,true,false
ecologistes:ideologiquement_coherent:38,ecologistes,ideologiquement_coherent,ecologistes,21,15.5,5.5,5.171,0,0,0,0,2,0,0,true,true
ecologistes:ideologiquement_coherent:39,ecologistes,ideologiquement_coherent,ecologistes,22.3,12.2,10.1,4.516,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:40,ecologistes,ideologiquement_coherent,ecologistes,22,12.3,9.7,4.522,0,0,0,0,1,3,0,true,true
ecologistes:ideologiquement_coherent:41,ecologistes,ideologiquement_coherent,ecologistes,23.3,13.8,9.5,5.544,0,1,0,0,2,0,0,true,true
ecologistes:ideologiquement_coherent:42,ecologistes,ideologiquement_coherent,ecologistes,22.1,14,8.1,5.088,0,0,0,0,2,0,0,true,false
ecologistes:ideologiquement_coherent:43,ecologistes,ideologiquement_coherent,ecologistes,25.6,13.9,11.7,5.597,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:44,ecologistes,ideologiquement_coherent,ecologistes,21.8,15.3,6.5,5.492,0,0,1,0,1,3,0,true,true
ecologistes:ideologiquement_coherent:45,ecologistes,ideologiquement_coherent,ecologistes,22,13.7,8.3,5.346,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:46,ecologistes,ideologiquement_coherent,ecologistes,22.5,16.5,6,5.389,0,1,1,0,1,1,0,true,true
ecologistes:ideologiquement_coherent:47,ecologistes,ideologiquement_coherent,ecologistes,20.2,14.2,6,4.443,0,1,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:48,ecologistes,ideologiquement_coherent,ecologistes,20,15,5,5.096,0,1,0,0,1,1,0,true,true
ecologistes:ideologiquement_coherent:49,ecologistes,ideologiquement_coherent,ecologistes,21.8,12.9,8.9,5.267,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:50,ecologistes,ideologiquement_coherent,ecologistes,19.8,14.2,5.6,4.018,0,0,0,0,1,3,0,true,false
ecologistes:ideologiquement_coherent:51,ecologistes,ideologiquement_coherent,ecologistes,19.1,13.5,5.6,3.903,0,0,0,0,0,1,0,true,false
ecologistes:ideologiquement_coherent:52,ecologistes,ideologiquement_coherent,ecologistes,25.3,14.3,11,6.04,0,0,0,0,0,1,0,true,true
ecologistes:ideologiquement_coherent:53,ecologistes,ideologiquement_coherent,ecologistes,20,13.7,6.3,3.926,0,0,0,0,3,0,0,true,true
ecologistes:ideologiquement_coherent:54,ecologistes,ideologiquement_coherent,ecologistes,19.8,14.1,5.7,5.051,0,0,0,0,2,0,0,true,true
ecologistes:ideologiquement_coherent:55,ecologistes,ideologiquement_coherent,ecologistes,20,15.8,4.2,4.539,0,0,0,0,2,0,0,true,false
ecologistes:ideologiquement_coherent:56,ecologistes,ideologiquement_coherent,ecologistes,20.2,14,6.2,4.125,0,0,0,0,1,3,0,true,true
ecologistes:ideologiquement_coherent:57,ecologistes,ideologiquement_coherent,ecologistes,21.6,12.9,8.7,4.388,0,0,0,0,0,1,0,true,true
ecologistes:ideologiquement_coherent:58,ecologistes,ideologiquement_coherent,ecologistes,20.3,13.2,7.1,3.86,0,0,0,0,1,1,0,true,true
ecologistes:ideologiquement_coherent:59,ecologistes,ideologiquement_coherent,ecologistes,20.6,15,5.6,4.442,0,0,0,0,2,2,0,true,true
ecologistes:ideologiquement_coherent:60,ecologistes,ideologiquement_coherent,ecologistes,23.3,12.6,10.7,5.154,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:61,ecologistes,ideologiquement_coherent,ecologistes,19.1,14.7,4.4,4.642,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:62,ecologistes,ideologiquement_coherent,ecologistes,19.3,13.6,5.7,4.703,0,0,0,0,1,2,0,true,false
ecologistes:ideologiquement_coherent:63,ecologistes,ideologiquement_coherent,ecologistes,22.2,13.6,8.6,5.459,0,0,0,0,3,1,0,true,true
ecologistes:ideologiquement_coherent:64,ecologistes,ideologiquement_coherent,ecologistes,23.7,14.1,9.6,5.45,0,1,0,0,0,5,0,true,true
ecologistes:ideologiquement_coherent:65,ecologistes,ideologiquement_coherent,ecologistes,17.1,15.2,1.9,4.358,0,1,0,0,0,1,0,true,true
ecologistes:ideologiquement_coherent:66,ecologistes,ideologiquement_coherent,ecologistes,23.3,15.2,8.1,4.867,0,0,0,0,1,0,0,true,true
ecologistes:ideologiquement_coherent:67,ecologistes,ideologiquement_coherent,ecologistes,21.5,13.9,7.6,5.056,0,0,0,0,2,1,0,true,true
ecologistes:ideologiquement_coherent:68,ecologistes,ideologiquement_coherent,ecologistes,19.5,12.9,6.6,3.824,0,0,0,0,2,3,0,true,true
ecologistes:ideologiquement_coherent:69,ecologistes,ideologiquement_coherent,ecologistes,24.8,17,7.8,6.484,0,0,0,0,4,2,0,true,true
ecologistes:ideologiquement_coherent:70,ecologistes,ideologiquement_coherent,ecologistes,19,14.5,4.5,3.913,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:71,ecologistes,ideologiquement_coherent,ecologistes,19.5,13.8,5.7,3.876,0,0,0,0,0,3,0,true,false
ecologistes:ideologiquement_coherent:72,ecologistes,ideologiquement_coherent,ecologistes,18.2,16.4,1.8,4.791,0,0,0,0,3,0,0,true,true
ecologistes:ideologiquement_coherent:73,ecologistes,ideologiquement_coherent,ecologistes,21.8,13.8,8,4.486,0,1,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:74,ecologistes,ideologiquement_coherent,ecologistes,23.8,14.1,9.7,5.44,0,0,0,0,1,2,0,true,true
ecologistes:ideologiquement_coherent:75,ecologistes,ideologiquement_coherent,ecologistes,20.4,14,6.4,4.61,0,0,0,0,1,1,0,true,false
ecologistes:opportuniste_electoral:0,ecologistes,opportuniste_electoral,ecologistes,17,13.8,3.2,4.134,0,0,0,0,1,3,0,true,false
ecologistes:opportuniste_electoral:1,ecologistes,opportuniste_electoral,ecologistes,18,16,2,4.184,0,0,0,0,0,1,0,true,true
ecologistes:opportuniste_electoral:2,ecologistes,opportuniste_electoral,ecologistes,15.1,13.2,1.9,2.413,0,0,0,0,2,3,0,true,true
ecologistes:opportuniste_electoral:3,ecologistes,opportuniste_electoral,ecologistes,16.7,14.3,2.4,3.829,0,0,0,0,4,1,0,true,true
ecologistes:opportuniste_electoral:4,ecologistes,opportuniste_electoral,ps,17.1,15.2,1.9,3.95,0,0,0,0,1,2,0,false,false
ecologistes:opportuniste_electoral:5,ecologistes,opportuniste_electoral,ecologistes,21.6,13.5,8.1,4.22,0,0,0,0,2,0,0,true,true
ecologistes:opportuniste_electoral:6,ecologistes,opportuniste_electoral,ps,17.4,15.4,2,4.273,0,0,0,0,1,1,0,true,false
ecologistes:opportuniste_electoral:7,ecologistes,opportuniste_electoral,ecologistes,16.1,15.1,1,4.147,0,0,0,0,1,4,0,true,true
ecologistes:opportuniste_electoral:8,ecologistes,opportuniste_electoral,ecologistes,20,12,8,3.809,0,0,0,0,0,3,0,true,true
ecologistes:opportuniste_electoral:9,ecologistes,opportuniste_electoral,rn,15.3,12.5,2.8,3.17,0,0,0,0,0,1,0,false,false
ecologistes:opportuniste_electoral:10,ecologistes,opportuniste_electoral,ecologistes,17.7,13.3,4.4,3.881,0,0,0,0,0,0,0,true,true
ecologistes:opportuniste_electoral:11,ecologistes,opportuniste_electoral,ecologistes,17.3,15.4,1.9,3.849,0,1,0,0,2,2,0,true,true
ecologistes:opportuniste_electoral:12,ecologistes,opportuniste_electoral,ps,15.4,15.4,0,3.289,0,0,0,0,2,0,0,true,false
ecologistes:opportuniste_electoral:13,ecologistes,opportuniste_electoral,ecologistes,16.7,14.9,1.8,3.69,0,0,0,0,1,0,0,true,true
ecologistes:opportuniste_electoral:14,ecologistes,opportuniste_electoral,ecologistes,15.5,14.6,0.9,4.376,0,0,0,0,0,2,0,true,true
ecologistes:opportuniste_electoral:15,ecologistes,opportuniste_electoral,ecologistes,16,14.9,1.1,3.973,0,0,0,0,2,2,0,true,true
ecologistes:opportuniste_electoral:16,ecologistes,opportuniste_electoral,lfi,15.2,14.9,0.3,3.717,0,0,0,0,1,0,0,false,false
ecologistes:opportuniste_electoral:17,ecologistes,opportuniste_electoral,ecologistes,21.2,14.7,6.5,5.436,0,0,0,0,0,4,0,true,true
ecologistes:opportuniste_electoral:18,ecologistes,opportuniste_electoral,rn,14.7,13.2,1.5,2.611,0,0,0,0,2,1,0,false,false
ecologistes:opportuniste_electoral:19,ecologistes,opportuniste_electoral,ecologistes,17.7,13.1,4.6,3.071,0,0,0,0,2,2,0,true,true
ecologistes:opportuniste_electoral:20,ecologistes,opportuniste_electoral,ecologistes,19.3,14.6,4.7,4.439,0,0,0,0,1,3,0,true,true
ecologistes:opportuniste_electoral:21,ecologistes,opportuniste_electoral,rn,14.8,13.7,1.1,3.206,0,0,0,0,2,1,0,false,false
ecologistes:opportuniste_electoral:22,ecologistes,opportuniste_electoral,ecologistes,15.8,14.9,0.9,3.663,0,0,0,0,2,0,0,true,true
ecologistes:opportuniste_electoral:23,ecologistes,opportuniste_electoral,ecologistes,18.7,14.2,4.5,4.734,0,0,0,0,1,0,0,true,false
ecologistes:opportuniste_electoral:24,ecologistes,opportuniste_electoral,ecologistes,15.3,14.3,1,4.265,0,1,0,0,1,1,0,true,true
ecologistes:opportuniste_electoral:25,ecologistes,opportuniste_electoral,ecologistes,15.9,13.1,2.8,3.144,0,0,0,0,1,2,0,true,false
ecologistes:opportuniste_electoral:26,ecologistes,opportuniste_electoral,ps,14.5,13,1.5,3.051,0,0,0,0,1,1,0,false,false
ecologistes:opportuniste_electoral:27,ecologistes,opportuniste_electoral,ps,15.6,14.4,1.2,3.633,0,0,0,0,1,3,0,false,false
ecologistes:opportuniste_electoral:28,ecologistes,opportuniste_electoral,ecologistes,20.2,12.9,7.3,4.099,0,0,0,0,1,3,0,true,true
ecologistes:opportuniste_electoral:29,ecologistes,opportuniste_electoral,ecologistes,16.6,14.6,2,3.204,0,0,0,0,3,0,0,true,true
ecologistes:opportuniste_electoral:30,ecologistes,opportuniste_electoral,ecologistes,17.2,16.5,0.7,4.638,0,0,0,0,2,1,0,true,false
ecologistes:opportuniste_electoral:31,ecologistes,opportuniste_electoral,rn,17,16.8,0.2,4.376,0,0,0,0,1,2,0,false,false
ecologistes:opportuniste_electoral:32,ecologistes,opportuniste_electoral,ecologistes,18.4,15.3,3.1,4.121,0,0,0,0,2,2,0,true,true
ecologistes:opportuniste_electoral:33,ecologistes,opportuniste_electoral,ecologistes,24.8,14.5,10.3,5.462,0,0,0,0,2,3,0,true,true
ecologistes:opportuniste_electoral:34,ecologistes,opportuniste_electoral,ecologistes,21.4,15.3,6.1,4.528,0,0,0,0,1,0,0,true,true
ecologistes:opportuniste_electoral:35,ecologistes,opportuniste_electoral,ecologistes,23.4,12.8,10.6,4.987,0,0,0,0,2,2,0,true,true
ecologistes:opportuniste_electoral:36,ecologistes,opportuniste_electoral,ecologistes,14,13.6,0.4,3.131,0,1,0,0,1,1,0,true,true
ecologistes:opportuniste_electoral:37,ecologistes,opportuniste_electoral,rn,15.2,14.9,0.3,2.904,0,0,0,0,1,2,0,false,false
ecologistes:opportuniste_electoral:38,ecologistes,opportuniste_electoral,ecologistes,17.5,13.3,4.2,3.608,0,0,0,0,1,2,0,true,false
ecologistes:opportuniste_electoral:39,ecologistes,opportuniste_electoral,renaissance,14,13.8,0.2,2.678,0,0,0,0,2,2,0,false,false
ecologistes:opportuniste_electoral:40,ecologistes,opportuniste_electoral,rn,15.8,15.2,0.6,3.979,0,0,0,0,2,3,0,true,true
